Name,Value
GUI_cdDisplayTemp,@invalid
GUI_cdProcTemp,47.000
GUI_centerDisplayDeviceState,Idle
GUI_centerDisplayTakeOverNow,false
GUI_centerDisplayVersion,develop/2019.24.3 #57135 (b327cf2 on 2019-07-15) Built: 2019-07-16
GUI_chargeAveragePower,0.000
GUI_chargeCurrentRequest,48
GUI_chargeCurrentRequestMax,48
GUI_chargeEnableRequest,true
GUI_chargeLimitRequest,89
GUI_chargePortDoorRequest,false
GUI_chargePortUnlockRequest,false
GUI_chargeSessionActive,false
GUI_chargeSessionAlerts,CHG_d011_proxRationality,DAS_w057_mcuMia
GUI_chargeSessionChargerType,SC
GUI_chargeSessionIdealEnergyAdded,50.630
GUI_chargeSessionIdealStartEnergy,12.341
GUI_chargeSessionMaxCurrent,253.300
GUI_chargeSessionMaxPower,90.749
GUI_chargeSessionPhases,1
GUI_chargeSessionStartSOE,15.890
GUI_chargeSessionStartTime,Sun Jul 21 15:12:31 2019
GUI_chargeToMaxRangeRequest,false
GUI_chargeUnits,Distance
GUI_chgResetRequest,false
GUI_childLockRequest,false
GUI_cidSquashfsError,false
GUI_cidStorageRunningLow,true
GUI_climateKeeperCriticalNotification,false
GUI_climateKeeperEndedSOCNotification,false
GUI_climateKeeperWarningNotification,false
GUI_closeAllOnRKELockRequest,false
GUI_closeAllRequest,None
GUI_clusterCamAngle,21.000
GUI_clusterCamDistance,12.000
GUI_clusterCamHeight,7.000
GUI_clusterCamPerspective,5.200
GUI_coastToCoast,false
GUI_comfortMode,false
GUI_confirmZeroSpeed,SNA
GUI_connNetStats,Total=[2658873, 35306703], Map=[-3=756,93],[-4=481,17],[-10=639,0],[-14=117,31],[-16=4632,141],[PreferCell-3=1041,143918],[PreferCell-4=576268,1588464],[PreferCell-5=1082797,5127417],[PreferCell-6=8919,223235],[PreferCell-10=20985,11442491],[PreferCell-14=107773,4817518],[PreferCell-15=124336,8834497],[PreferCell-16=472888,104862],[PreferNone-4=481,17],[PreferNone-5=0,61],[PreferWifi-5=235620,624950],[PreferWifi-14=19596,2376297],[PreferWifi-16=1544,0],[PreferringCell-16=0,47],[PreferringNone-5=0,22647]
GUI_connectivityEnabled,true
GUI_continuousHornRequest,false
GUI_courtesyLightingRequest,true
GUI_creepModeNotification,None
GUI_cruiseSpeedRequest,None
GUI_csaSource,Spline
GUI_currentMediaSources,@invalid
GUI_curvSpeedAdaptDisable,false
GUI_curvatureDatabaseOnly,false
GUI_darkRims,false
GUI_dasDebugOn,false
GUI_dasDeveloper,false
GUI_dasResetRequest,false
GUI_dashCamState,@invalid
GUI_dashcamErrorDriveFull,false
GUI_dashcamErrorDriveMount,false
GUI_dashcamErrorDriveSlow,false
GUI_dayMode,true
GUI_dayModeMapType,Road
GUI_dayModeOverride,false
GUI_daytimeRunningLightsRequest,true
GUI_ddmResetRequest,false
GUI_defrostMode,Off
GUI_developerMode,false
GUI_diagnosticMode,false
GUI_dipMirrorsOnReverseRequest,true
GUI_disableAntiClunkRequest,false
GUI_disableAutosteerRestrictions,false
GUI_disableChargerRoutingForTrip,false
GUI_disableGoogleServices,false
GUI_disableNoaFailsafes,false
GUI_displayHardwareOK,true
GUI_displayedMaxSpeedToReachDestination,@invalid
GUI_distanceUnits,Miles
GUI_dogModeNotification,false
GUI_domeLightRequest,Auto
GUI_donNotification,None
GUI_donNotificationString,@invalid
GUI_doneInitialHomeSync,true
GUI_doorMoodLightingRequest,true
GUI_dragStripModeRequest,Off
GUI_driveModeRequest,@invalid
GUI_driveNoteNotification,false
GUI_driveOnNavEnabledForTrip,false
GUI_driveOnNavEnabledForTripDefault,false
GUI_driveRailRequest,false
GUI_driveStartPredictorAccuracy,0.241
GUI_driveStartPredictorTrained,true
GUI_driveStartPredictorValid,true
GUI_driverDisplayDeviceState,Idle
GUI_dstOffset,3600
GUI_dtcCount,0
GUI_easyEntryEnabled,true
GUI_easyEntryRequest2C,None
GUI_easyEntryRequest2L,None
GUI_easyEntryRequest2R,None
GUI_easySelfParkAllowed,true
GUI_easySelfParkEnabled,true
GUI_eggWotMode,Off
GUI_emmcFTLErrorCount,0
GUI_emmcFirmwareVersion,
GUI_emmcStatus,
GUI_enableAutoWipers,false
GUI_enableBlindSpotWarningChime,true
GUI_enableBrakeLightPulse,false
GUI_enableCreepTorqueRequest,false
GUI_enableDisplayKeepAlive,false
GUI_enableFSDFunctions,false
GUI_enableMapStops,false
GUI_enableNavRouteCSA,false
GUI_enableNextGenACC,true
GUI_enableSleep,true
GUI_enableSleepDelayRequest,false
GUI_enableSpeedLimitRequest,false
GUI_enableStopWarning,true
GUI_enableTraffic,true
GUI_enableTripPlanning,true
GUI_enableVisionStops,false
GUI_energyChartRange,Long
GUI_energyCurrentExpectedDestinationEnergy,@invalid
GUI_energyCurrentHindsightEnergy,@invalid
GUI_energyCurrentInitiallyPredictedEnergy,@invalid
GUI_energyLimitPercent,100.000
GUI_energyRangeAveraged,true
GUI_energyTripPlanningActive,false
GUI_entertainmentSource,0
GUI_entertainmentVolume,2.667
GUI_espModeRequest,None
GUI_euRadioDABAFEnabled,false
GUI_euRadioDABEnabled,@invalid
GUI_euRadioDABSettingAF,true
GUI_euRadioDABSettingTraffic,true
GUI_euRadioDABTrafficEnabled,false
GUI_euRadioFMAFEnabled,false
GUI_euRadioFMRegEnabled,false
GUI_euRadioFMSettingAF,true
GUI_euRadioFMSettingRegional,true
GUI_euRadioFMSettingTraffic,true
GUI_euRadioFMTrafficEnabled,false
GUI_exceptionListEnable,true
GUI_expectedRoundTripEnergyPercent,@invalid
GUI_expectedTripEnergyPercent,@invalid
GUI_factoryMode,false
GUI_factoryModeLimitOverride,false
GUI_factoryReset,None
GUI_factorySummon,false
GUI_factorySummonHeartbeat,0
GUI_falconDoorDriverRequest,None
GUI_falconDoorGeofenceHeight,@invalid
GUI_falconDoorPassengerRequest,None
GUI_falconQuickOpenDefaultRequest,false
GUI_falseTouchCounter,5
GUI_fartOnSteeringButton,false
GUI_fastChargeTrialExpiration,@invalid
GUI_featureConfig,{delivered:true,navigation_service_mode:primary,rob_actuation_enabled:true,selfpark:{countries:{chn:{easy-summon:true},hkg:{allowed:false},kor:{easy-summon:true},mex:{easy-summon:true},usa:{easy-summon:true}}},supercharger:{credits_remaining:0},telemetry:{records:{D10:{send:false},M:{send:false},UI2:{send:false}}},tesla_owned:false,ulc_without_confirm:false}
GUI_fisheyeCameraDisable,false
GUI_followNavRouteEnable,false
GUI_forceDeepSleep,false
GUI_forksEnable,false
GUI_forwardCollisionSensitivity,Late
GUI_fpgaResetRequest,false
GUI_freeSuperchargerEnergyRemaining,@invalid
GUI_frontDoorDriverRequest,None
GUI_frontDoorPassengerRequest,None
GUI_frontFogRequest,true
GUI_frontTrunkChime,false
GUI_frontTrunkPopupClosed,false
GUI_frontTrunkRequest,false
GUI_fuseHPPDisable,false
GUI_fuseLanesDisable,false
GUI_fuseVehiclesDisable,false
GUI_gameDeveloperMode,false
GUI_gameStats,{missile:{count:1,time:45},sbrkout:{count:1,time:0}}
GUI_gamesFound,@invalid
GUI_globalUnlockOnRequest,true
GUI_gloveboxRequest,false
GUI_googleWifiAccessCounter,0
GUI_handsOnRequirementDisable,false
GUI_headlightLevelRequest,0
GUI_holidayPartyState,0
GUI_homelinkNearby,false
GUI_hornRequest,false
GUI_hovEnabled,true
GUI_hvacACOnRequest,false
GUI_hvacAutoRequest,On
GUI_hvacDriverTempRequest,@invalid
GUI_hvacEcoRequest,false
GUI_hvacFanSpeedRequest,0
GUI_hvacFanSpeedRequestForIC,0
GUI_hvacIntakeRequest,Recirc
GUI_hvacLeftTempRequest,20.000
GUI_hvacLeftTempRequestForIC,20.000
GUI_hvacManualACOnRequest,false
GUI_hvacManualBlowerRequest,false
GUI_hvacManualBlowerRequestForIC,0
GUI_hvacManualIntakeRequest,false
GUI_hvacManualRearFanRequest,false
GUI_hvacManualRearPowerRequest,false
GUI_hvacManualRearTempRequest,false
GUI_hvacManualVentRequest,false
GUI_hvacOnRequest,true
GUI_hvacOnRequestForIC,true
GUI_hvacPassengerTempRequest,@invalid
GUI_hvacRearAutoRequest,On
GUI_hvacRearDefrostRequest,false
GUI_hvacRearFanSpeedRequest,1
GUI_hvacRearOnRequest,false
GUI_hvacRearTempRequest,22.500
GUI_hvacRightTempRequest,20.000
GUI_hvacRightTempRequestForIC,20.000
GUI_hvacSyncRequest,Driver
GUI_hvacSyncRequestForIC,1
GUI_hvacUseModeledDuctTemp,false
GUI_hvacVentModeRequest,Feet
GUI_icPolyToDraw,VirtualLane
GUI_icSquashfsError,false
GUI_icStorageRunningLow,false
GUI_inSuperchargerGeofence,false
GUI_indicatorsReady,true
GUI_inrixTrafficActive,@invalid
GUI_inrixTrafficRecordingToFile,@invalid
GUI_intelligentSpeedAssistChiming,false
GUI_intelligentSpeedOffset,4.000
GUI_intrusionSensorOnRequest,false
GUI_ionizerOnRequest,false
GUI_isCarInChina,false
GUI_isDelivered,true
GUI_isDevelopmentCar,false
GUI_isEarlyAccess,false
GUI_isSuperchargerSessionFeeFinal,@invalid
GUI_isSuperchargerSessionSocLimited,false
GUI_isUncommandedManuever,false
GUI_keepClimateOn,Off
GUI_keyPollRequest,false
GUI_keylessDrivingEnabled,true
GUI_laneAssistLevel,Warning
GUI_language,English
GUI_lastCalendarUpdate,@invalid
GUI_lastDriveNote,
GUI_lastFactoryReset,@invalid
GUI_lastFeatureConfigUpdate,1563739103
GUI_lastPlayedGame,sbrkout
GUI_lastSelfParkError,Idle
GUI_lastTouchTime,1563760017
GUI_lastTrackElapsedTime,@invalid
GUI_leftPillarCameraDisable,false
GUI_leftRepeaterCameraDisable,false
GUI_lightSwitchRequest,Auto
GUI_locale,en_US
GUI_localizerSetting,HMM
GUI_lockRequest,None
GUI_logFlushRequest,false
GUI_logLocationData,false
GUI_logMapTouches,false
GUI_logPrivateData,false
GUI_logPullsEnabled,true
GUI_lssEmergencyLaneKeepActive,false
GUI_lssEmergencyLaneKeepEnabled,true
GUI_lssEmergencyLaneKeepType,None
GUI_lssEscalatedLaneKeepAssist,false
GUI_lssLaneKeepAlarm,false
GUI_magicLockRequest,true
GUI_mainCameraDisable,false
GUI_managedHomeChargingCurrentRequest,@invalid
GUI_managedHomeChargingLocation,@invalid
GUI_managedHomeChargingStartDateTime,@invalid
GUI_managedHomeChargingState,Off
GUI_managedHomeChargingVector,@invalid
GUI_manualLanguage,English
GUI_manualSpeedLimit,50.000
GUI_mapCenterLat,@invalid
GUI_mapCenterLon,@invalid
GUI_mapHeadingUp,@invalid
GUI_mapLightLeftRequest,None
GUI_mapLightRightRequest,None
GUI_mapMagnification,Medium
GUI_mapShowDestinationInfo,false
GUI_mapTrack,true
GUI_mapType,Road
GUI_mapUpdateAvailable,false
GUI_mapUpdateInProgress,false
GUI_mapZoom,13
GUI_maxRangeChargeCounter,1
GUI_maxRegenBrakingRequest,true
GUI_maxSpeedToReachDestination,@invalid
GUI_mediaCurrentStatus,NoCurrent
GUI_mediaDelayed,false
GUI_mediaNowPlayingSource,12
GUI_mediaPlaybackStatus,Stopped
GUI_mediaPlayerStatus,@invalid
GUI_memorySeatRecallRequest,0
GUI_memorySeatSaveRequest,0
GUI_memorySeatStopRequest,false
GUI_menuSelectedRightWheelFunction,HVAC
GUI_mirrorFoldRequest,Idle
GUI_mirrorGeofenceActive,true
GUI_mirrorGeofenceNotification,false
GUI_mobileAccessEnabled,true
GUI_motorMode,Normal
GUI_mppBias,25
GUI_muteAudioRequest,false
GUI_muteNavVolume,true
GUI_muteRadioRequest,true
GUI_narrowCameraDisable,false
GUI_navAudioVolume,1.000
GUI_navDestinationDBId,@invalid
GUI_navDestinationLocationName,@invalid
GUI_navLanguage,English
GUI_navMapFileState,@invalid
GUI_navMapsUpdated,false
GUI_navMountStatus,Succeeded
GUI_navTripPlanId,39cd5b2769db4692a0ba208bc9b6b10e
GUI_navVehicleCountry,USA
GUI_navVoiceLanguageRequested,19
GUI_navVoiceNameRequested,Lynn
GUI_navigationEngine,TeslaMaps
GUI_navigationMapDataMissing,false
GUI_navigationMapEverSuccessful,true
GUI_navigationMapWrongRegion,false
GUI_neverSleep,false
GUI_nextPredictedDrive,@invalid
GUI_nightModeMapType,Road
GUI_noSearchWarning,false
GUI_noaEverywhere,false
GUI_notOnPrivateProperty,false
GUI_nowPlayingAlbum,
GUI_nowPlayingArtist,
GUI_nowPlayingBuffer,0.000
GUI_nowPlayingDuration,0
GUI_nowPlayingElapsed,0
GUI_nowPlayingImageHash,
GUI_nowPlayingStation,
GUI_nowPlayingTitle,
GUI_optimizedRoutingThreshold,@invalid
GUI_overpaintedUltrasonicSensors,false
GUI_parkAssistChimeRequest,true
GUI_parkAssistMuteRequest,false
GUI_parkAssistOnRequest,true
GUI_parkBrakeRequest,false
GUI_parkBrakeTelltaleOverride,false
GUI_parrotFailed,@invalid
GUI_parrotResetRequest,false
GUI_passengerAirbagOffRequest,false
GUI_passengerPresent,false
GUI_passiveEntryEnabled,true
GUI_pausedDueToUIMode,false
GUI_pdmResetRequest,false
GUI_pedalMapRequest,Performance
GUI_pedalSafetyDisable,false
GUI_pedestrianWarningMuteRequest,false
GUI_performanceDemoMode,false
GUI_performanceDemoRequest,Max
GUI_phoneCallsChanged,1
GUI_phoneContactsChanged,1
GUI_phoneContactsDisplayFormat,FirstNameFirst
GUI_phoneContactsEnabled,false
GUI_phoneContactsSortOption,LastName
GUI_phoneCountry,US
GUI_phoneSettingsChanged,9
GUI_phoneVolume,6.333
GUI_phonebookHashLastContactChange,
GUI_playAutosteerChimes,true
GUI_powerLimitRequest,31
GUI_powerOffRailsRequest,false
GUI_preconEndedSOCNotification,false
GUI_preferredZoomHighway,12.878
GUI_preferredZoomResidential,14.000
GUI_premiumNavigation,true
GUI_profilePositions,@invalid
GUI_radarDisable,false
GUI_radioAMseconds,@invalid
GUI_radioDABseconds,@invalid
GUI_radioFMseconds,@invalid
GUI_radioXMseconds,@invalid
GUI_rangeDisplay,Rated
GUI_rangeModeRequest,false
GUI_rearFogRequest,false
GUI_rearSeatPositionRequest,None
GUI_rearSeatsPopupClosed,false
GUI_rearSeatsUnlatchedWarning,false
GUI_rearTrunkRequest,None
GUI_rearWindowLockRequest,false
GUI_redLightStopSignOnRequest,false
GUI_regenChangedAlert,false
GUI_regulatorySpeedLimit,120.000
GUI_reloadMapOnConnectivity,true
GUI_reloadMapTileToggle,false
GUI_remainingWeightedRMSSpeed,@invalid
GUI_remoteAccPowerRequest,false
GUI_remoteFileHashes,{/service_centers.json:3cddc4c2e7fb36200b64a78233cb6a0b,chargers/dc_locations_us.json:b69587cfc734f86bb5c502534ee114af,software_bundles:d41d8cd98f00b204e9800998ecf8427e,superchargers/sc_locations.json:102680348857b45613e94188c8cbc8bc}
GUI_remoteHomelinkRequest,0
GUI_remoteMediaControlEnabled,true
GUI_remoteServiceAlert,@invalid
GUI_remoteServiceAlertCode,0x0
GUI_remoteSoftwareUpdateRequest,false
GUI_remoteStartRequest,false
GUI_rerouteAroundTraffic,true
GUI_rightPillarCameraDisable,false
GUI_rightRepeaterCameraDisable,false
GUI_roadCheckDisable,false
GUI_romanceMode,false
GUI_savedRightWheelFunction,HVAC
GUI_schedulePreconditionCabinRequest,false
GUI_schedulePreconditionPackRequest,false
GUI_scheduleWakeupDateTimeRequest,Wed Dec 31 19:00:00 1969
GUI_scheduledApTrialGwUpdateDateTime,@invalid
GUI_scheduledApTrialOvernightTime,9635
GUI_scheduledChargePending,false
GUI_scheduledChargingStartDateTime,@invalid
GUI_scheduledChargingStartTime,@invalid
GUI_scheduledUpdateFailToStartReason,@invalid
GUI_screenCleaningMode,false
GUI_scrollWheelMode,0
GUI_scwVizDeadZone,450.000
GUI_scwVizLowPassFilterFactor,1.000
GUI_scwVizLowPassFilterResetThreshold,520.000
GUI_scwVizMedianFilterResetThreshold,520.000
GUI_scwVizMedianFilterSize,1
GUI_seatCoolingRequestLeft,0
GUI_seatCoolingRequestRight,0
GUI_seatHeaterRequest3rdRowLeft,0
GUI_seatHeaterRequest3rdRowRight,0
GUI_seatHeaterRequestCenterRear,0
GUI_seatHeaterRequestLeft,0
GUI_seatHeaterRequestLeftRear,0
GUI_seatHeaterRequestLeftRearBack,0
GUI_seatHeaterRequestRight,0
GUI_seatHeaterRequestRightRear,0
GUI_seatHeaterRequestRightRearBack,0
GUI_seatInstallRequest,false
GUI_seatbeltReminderMuted2C,false
GUI_seatbeltReminderMuted2L,false
GUI_seatbeltReminderMuted2R,false
GUI_secResetRequest,false
GUI_seeYouHomeLightingRequest,true
GUI_selfParkActivation,None
GUI_selfParkActive,false
GUI_selfParkAllowNarrowGarages,true
GUI_selfParkAllowed,true
GUI_selfParkDisabled,false
GUI_selfParkEnabled,true
GUI_selfParkHomelinkButton,0
GUI_selfParkPrivateOnly,false
GUI_selfParkRequest,None
GUI_selfParkStartRequest,false
GUI_selfParkState,Idle
GUI_selfParkTune,2
GUI_selfparkAutoHomelink,false
GUI_sendClipTelemetry,false
GUI_sentryModeDefaultRequest,false
GUI_sentryModeEndedAPUnavailableTrigger,false
GUI_sentryModeEndedLowSOCTrigger,false
GUI_sentryModeExcludeFavorite,false
GUI_sentryModeExcludeHome,false
GUI_sentryModeExcludeWork,false
GUI_sentryModeIncidentCount,0
GUI_sentryModePanicked,false
GUI_sentryModeState,Off
GUI_sentryModeUnavailableReason,
GUI_serviceMode,false
GUI_shouldRecommendHome,false
GUI_shouldRecommendWork,false
GUI_shouldShowPointOfNoReturn,true
GUI_shouldShowSecondPointOfNoReturn,true
GUI_showCalendarSetting,Morning
GUI_showChademoChargers,false
GUI_showCluster,false
GUI_showCommuteAdvice,true
GUI_showCommuteAdviceWhenFasterRoute,true
GUI_showDestinationChargers,false
GUI_showFrameMeter,false
GUI_showMultipleLeadVehicles,false
GUI_showNoConnectivityMessaging,false
GUI_showRecentChargers,false
GUI_showStopLightWarning,false
GUI_showSuperchargers,true
GUI_showTrafficIncidents,true
GUI_showroomMode,false
GUI_sideCollisionAvoidanceOnRequest,true
GUI_skin,default
GUI_slackerTier,Plus
GUI_sleepAtNight,true
GUI_sleepDelayRequest,3600
GUI_sleepStayOnline,false
GUI_sleepTestingRequest,false
GUI_smVoiceRecState,@invalid
GUI_smartPreconditionDailyFailureCount,0
GUI_smartPreconditionDailySuccessCount,0
GUI_smartPreconditionTotalFailureCount,0
GUI_smartPreconditionTotalSuccessCount,0
GUI_smartPreconditioningActive,false
GUI_smartPreconditioningEnabled,false
GUI_smartSeatSwitchDriverRequest,Lumbar
GUI_smartSeatSwitchPassengerRequest,Lumbar
GUI_smartSummonHeadingDegrees,0.000
GUI_smartSummonLastAbortReason,Unknown
GUI_smartSummonLastUnavailableReason,Unknown
GUI_smartSummonLeashProximityMeters,0.000
GUI_smartSummonLeashTravelMeters,0.000
GUI_smartSummonPolylinePath,@invalid
GUI_smartSummonState,Unknown
GUI_smartSummonTimeUntilReady,0.000
GUI_smoothGPSUpdates,true
GUI_softwareInstallPopupStatus,None
GUI_softwareUpdateAvailable,false
GUI_softwareUpdateDownloadAttemptCurrent,0
GUI_softwareUpdateDownloadAttemptsMax,0
GUI_softwareUpdateDuration,45
GUI_softwareUpdateGatewayInProgress,false
GUI_softwareUpdateInProgress,false
GUI_softwareUpdateInstallStartTime,@invalid
GUI_softwareUpdateIsMapUpdate,false
GUI_softwareUpdateLastAsk,@invalid
GUI_softwareUpdateMapDownload,Idle
GUI_softwareUpdateMapDownloadProgress,0
GUI_softwareUpdatePackageDownloadProgress,0
GUI_softwareUpdatePrimaryDownload,Idle
GUI_softwareUpdateProgram,General
GUI_softwareUpdateProgress,0
GUI_softwareUpdateScheduled,false
GUI_softwareUpdateSecondaryDownload,Idle
GUI_softwareUpdateStatus,Succeeded
GUI_softwareUpdateStealthSchedule,@invalid
GUI_softwareUpdateTimeOfDay,02:00:00
GUI_softwareUpdateUndismissable,false
GUI_softwareUpdateVersion,
GUI_softwareUpdateWifiWait,false
GUI_sortPlaceResultsByDistance,true
GUI_soundHornOnLock,false
GUI_source3D,ZFromPrediction
GUI_speedAssistLevel,Default
GUI_speedAssistSource,Default
GUI_speedLimitMode,false
GUI_speedLimitModePassword,@invalid
GUI_speedLimitModeRequest,false
GUI_speedLimitModeSoftWarning,false
GUI_speedLimitModeSurpassWarning,0
GUI_speedLimitModeUISpeed,50.000
GUI_speedLimitRequest,50.000
GUI_spoilerCalibrationRequest,@invalid
GUI_spoilerRequest,Auto
GUI_spotifyEnableOverride,false
GUI_steeringModeRequest,Comfort
GUI_steeringWheelControlsMode,Normal
GUI_steeringWheelHeaterRequest,false
GUI_steeringWheelLightingRequest,false
GUI_stopAndGo,false
GUI_stopRailsAnd12VSupportRequest,false
GUI_summonEntryType,Straight
GUI_summonExitType,Straight
GUI_summonReverseDist,23
GUI_sunroofActionRequest,None
GUI_sunroofActionRequestForIC,0
GUI_sunroofOverrideRequest,false
GUI_sunroofOverrideRequestForIC,false
GUI_sunroofPositionRequest,0
GUI_sunroofPositionRequestForIC,0
GUI_sunroofSpeedAlert,false
GUI_superchargerIdleFees,@invalid
GUI_superchargerSessionFee,@invalid
GUI_superchargerSessionFeeCurrency,@invalid
GUI_superchargerSessionLocation,@invalid
GUI_superchargerSessionSecondsHigh,0
GUI_superchargerSessionSecondsLow,0
GUI_superchargerSessionStartTime,@invalid
GUI_suppressEarlyUpdatePopup,false
GUI_suppressSoftwareUpdatePopup,false
GUI_suspensionGeofenceActive,true
GUI_suspensionGeofenceNotification,false
GUI_suspensionLevelRequest,None
GUI_suspensionLoweringRequest,@invalid
GUI_suspensionLoweringSpeed,45
GUI_suspensionVeryLowRequest,false
GUI_tDialogflow,false
GUI_tapAnimation,false
GUI_tdsMode,false
GUI_telemetryAgreementVersion,4
GUI_temperatureUnits,Fahrenheit
GUI_tempsInCluster,false
GUI_teslaLocation,None
GUI_testScheduledPrecondition,false
GUI_tileBranch,Live
GUI_tileQuality,Default
GUI_timeZoneId,America/New_York
GUI_timeZoneName,Eastern Daylight Time
GUI_timeZoneOffset,-18000
GUI_tirePressureUnits,Psi
GUI_todaysEventsLastShown,Sun Jul 7 00:16:01 2019
GUI_torqueLimitRequest,63
GUI_touchDriverError,0
GUI_towModeRequest,None
GUI_tpmsAutoLearnRequest,false
GUI_tpmsWheelSizeRequest,@invalid
GUI_trackMode,false
GUI_tractionControlModeRequest,Normal
GUI_trafficRoutingThreshold,5
GUI_trailerMode,false
GUI_transportMode,false
GUI_transportModeSleepTestRequest,false
GUI_trialCar,false
GUI_triggerCurrentDestNotificationPopup,@invalid
GUI_triggeredNearbyHomelinkName,@invalid
GUI_tripAName,Trip A
GUI_tripBName,Trip B
GUI_tripDisplayFlags,19
GUI_tripEnergyNotificationState,@invalid
GUI_tripPlanChargingTargetPercent,@invalid
GUI_trtId,@invalid
GUI_ulcBlindSpotConfig,Aggressive
GUI_ulcNoStalkConfirmAlert,NoLaneChangeNotification
GUI_ulcOffHighway,false
GUI_ulcSnooze,false
GUI_ulcSpeedConfig,Mild
GUI_ulcStalkConfirm,true
GUI_uncommandedManeuverActive,false
GUI_undertakeAssistEnable,false
GUI_unlockOnParkRequest,true
GUI_updatePreference,Advanced
GUI_useBrowserCache,true
GUI_useNewMapview,false
GUI_userAdjustingBrightness,None
GUI_userChargeEnableRequest,@invalid
GUI_userTrafficAgreement,@invalid
GUI_utcOffset,-14400
GUI_valetMode,false
GUI_valetModeSpeedLimit,70
GUI_validationLoop,false
GUI_vehicleGameMode,false
GUI_versionNumber,9.0
GUI_viewVideoMemoryMB,67.156
GUI_vinClipAssociation,true
GUI_visionSpeedConfig,Disabled
GUI_visionSpeedSlider,75
GUI_visualizeCuboids,false
GUI_voiceRecContactsListChanged,0
GUI_voiceRecNLPSecondaryStatus,@invalid
GUI_voiceRecNLPStatus,@invalid
GUI_voiceRecProcessingErrorMsg,@invalid
GUI_voiceRecSpeechIntensity,0
GUI_voiceRecTesting,false
GUI_walkUpUnlockRequest,false
GUI_winchModeRequest,None
GUI_windowPositionRequestDriverFront,0
GUI_windowPositionRequestDriverRear,0
GUI_windowPositionRequestPassengerFront,0
GUI_windowPositionRequestPassengerRear,0
GUI_windowRequestDriverFront,None
GUI_windowRequestDriverRear,None
GUI_windowRequestPassengerFront,None
GUI_windowRequestPassengerRear,None
GUI_wiperHeatRequest,false
GUI_wiperServiceRequest,false
HOMELINK_mode,Normal
HOMELINK_state,HwError
HOMELINK_transmitCount,19
HOMELINK_transmitTime,2
HVAC_aconStatus,false
HVAC_driverTempStatus,20.000
HVAC_fanStatus,0
HVAC_insideTemp,27.900
HVAC_intakeStatus,Recirc
HVAC_manualBlowerHotLimit,false
HVAC_manualDefoggingLimit,false
HVAC_manualModeHotLimit,false
HVAC_manualRangeModeHotLimit,false
HVAC_outsideTemp,17.500
HVAC_outsideTempForIC,17.500
HVAC_passengerTempStatus,20.000
HVAC_powerState,Off
HVAC_rearFanStatus,@invalid
HVAC_systemNominal,true
HVAC_ventStatus,Floor
HVAC_windshieldTemp,25.000
HZN_autosteerRestrictionChangeLocation,@invalid
HZN_currentBranchIsAutoparkEnabled,false
HZN_currentBranchIsAutosteerRestricted,true
HZN_currentBranchIsBidirectional,true
HZN_currentBranchIsControlledAccess,false
HZN_currentBranchIsPedalMisapplicationMitigationEnabled,false
HZN_currentBranchIsRadarOnlyBrakingTelemetryEnabled,false
HZN_currentBranchIsRamp,false
HZN_currentBranchIsSideCollisionAssistEnabled,false
HZN_currentBranchIsTunnel,false
HZN_currentBranchRoadClass,4
HZN_dasBranchTrigger,9216
HZN_nextBranchDistanceInMeters,@invalid
HZN_nextBranchIsTunnel,false
HZN_nextBranchLocation,@invalid
HZN_nextBranchOffRampToLeft,@invalid
HZN_nextBranchOffRampToRight,@invalid
HZN_speedLimit,35
HZN_speedLimitUnits,Miles
ICMAP_3DMode,@invalid
ICMAP_autoRefreshEnabled,@invalid
ICMAP_autoZoomEnabled,@invalid
ICMAP_centerGeoLocation,@invalid
ICMAP_current3DTiltAngle,@invalid
ICMAP_currentRotationAngle,@invalid
ICMAP_currentWidthMeters,@invalid
ICMAP_dayMode,@invalid
ICMAP_mapInitialized,@invalid
ICMAP_mapScreenHeight,@invalid
ICMAP_mapScreenWidth,@invalid
ICMAP_mapVisible,@invalid
ICMAP_vehicleScreenCoord,@invalid
ICNAV_availableVoices,@invalid
ICNAV_genGGA,@invalid
ICNAV_genGpsBearing,@invalid
ICNAV_genGpsLatitude,@invalid
ICNAV_genGpsLongitude,@invalid
ICNAV_genGpsSpeedMph,@invalid
ICNAV_genRMC,@invalid
ICNAV_genVTG,@invalid
ICNAV_gpsHDOP,@invalid
ICNAV_gpsSatellitesInView,@invalid
ICNAV_mapRelease,@invalid
ICNAV_mapSupplier,@invalid
ICNAV_mapVersion,@invalid
ICNAV_naviKernelVersion,@invalid
ICNAV_rawGpsBearing,@invalid
ICNAV_rawGpsHDOP,@invalid
ICNAV_rawGpsLatitude,@invalid
ICNAV_rawGpsLongitude,@invalid
ICNAV_rawGpsSatellitesInView,@invalid
ICNAV_rawGpsSpeedMph,@invalid
ICNAV_rawGpsTime,@invalid
ICNAV_readyToRestart,@invalid
IC_3DMode,@invalid
IC_autoRefreshEnabled,@invalid
IC_autoZoomEnabled,@invalid
IC_clusterVersion,@invalid
IC_connNetStats,Total=[89343, 114461], Map=[PreferCell-4=89343,114461]
IC_dayMode,@invalid
IC_displayState,@invalid
IC_energyPopOver,@invalid
IC_firmwareMismatch,@invalid
IC_mapInitialized,@invalid
IC_mapScreenHeight,@invalid
IC_mapScreenWidth,@invalid
IC_mapStartupTime,@invalid
IC_mapVisible,@invalid
IC_mcuHardwareIssue,@invalid
IC_readyForDrive,@invalid
